CodigoIBGE,MediaMovelEmpregabilidade
2926103,-1.0229998588965712
2926202,1.5077552360905846
2926301,2.5813724375734157
2926400,0.2495321272613849
2926509,-4.565895741556535
2926608,0.8256978478585127
2926657,-0.0664738923787682
2926707,-0.0488973644320571
2926806,-0.1852537977028528
2926905,0.3555638005132486
2927002,0.5906328337751808
2927101,-0.2450079627587897
2927200,0.8279824264954375
2927309,0.3732377844605115
2927408,0.6972924151120582
2927507,-0.030599287036612
2927606,-0.140537501891851
2927705,0.3278829511615662
2927804,0.2501965830295232
2927903,0.3137254901960783
2928000,0.53245478294148
2928059,-0.0347415230683713
2928109,0.1935398856879313
2928208,1.0383605658085495
2928307,-0.590296993174691
2928406,0.144225222106842
2928505,0.8423696624395025
2928604,0.5793577405618915
2928703,1.7396690074778445
2928802,0.9006395145009005
2928901,1.7104034455815371
2928950,0.5370157268891447
2929008,0.4954062331111511
2929057,0.5809040980143644
2929107,0.8284344182637925
2929206,-0.1540582177896698
2929255,0.0520047844401685
2929305,1.2963094701730251
2929354,-0.0306823760432007
2929370,0.7564296520423602
2929404,0.047103155911446
2929503,0.7451564828614007
2929602,0.7057604345340197
2929701,0.4147446791292384
2929750,0.7870253253506477
2929800,0.015633305193384
2929909,0.1505168886790774
2930006,-0.1913509376195943
2930105,0.7704785077047851
2930154,0.1471183199087866
2930204,-0.517829919798502
2930303,0.1991578468191646
2930402,0.755394404749209
2930501,0.9839807926949268
2930600,-0.1683137368054052
2930709,0.1688548595598147
2930758,0.2741620178324511
2930766,0.1270061193857522
2930774,-0.2152759838112461
2930808,0.0282103362672083
2930907,0.7276843467011643
2931004,0.7955814629519132
2931053,0.1777827681712702
2931103,0.4171359446043465
2931202,0.1526909535100955
2931301,-0.328690578906282
2931350,0.940994852714792
2931400,1.831501831501832
2931509,0.2443680794196257
2931608,0.1877581674802854
2931707,2.733236151603498
2931806,-0.2102607232968881
2931905,-0.2058177826564216
2932002,0.3470994276133967
2932101,4.37084247553373
2932200,1.1653055897378528
2932309,0.1157480480670076
2932408,-1.224254644966153
2932457,-0.205537419900858
2932507,0.3743471750483909
2932606,-2.2925118323191342
2932705,0.4363198675994883
2932804,-6.338239711625113
2932903,0.260957436176474
2933000,0.3183192742320544
2933059,-0.0582995196119582
2933109,1.0199184065274778
2933158,0.5769508149430261
2933174,1.0005163955589982
2933208,0.1659622491204
2933257,0.4872502842293325
2933307,0.8488543407973684
2933406,-0.0675721332522467
2933455,0.8172362555720653
2933505,-0.0391619345995692
2933604,0.4997979540185882
2300101,0.0324601551595416
2300150,0.3602975360297535
2300200,0.4231766137215016
2300309,0.1088447221194244
2300408,0.3542330853701735
2300507,0.2543450614667231
2300606,0.167288022177612
2300705,0.1275628536970034
2300754,0.2130809258926969
2300804,0.2886195106789219
2300903,1.09906768740999
2301000,0.4200071889602574
2301109,0.4229530963954295
2301208,0.1495215311004785
2301257,0.1878829922534398
2301307,0.2723581261760919
2301406,-0.4521455033400426
2301505,0.0437732545414751
2301604,0.1276563790643538
2301703,0.0687455315404498
2301802,0.0286319647254196
2301851,2.4150487726646666
2301901,0.1493924026800588
2301950,-0.1704012950498423
2302008,0.8176197046348818
2302057,0.5222918611370405
2302107,0.2108739153453397
2302206,0.5002054415206246
2302305,0.0240757326245437
